184, -35, 30, 10.5, 0
185, -35, 30, 13.5, 0
186, -35, 30, 16.5, 0
187, -35, 30, 19.5, 0
188, -35, 30, 22.5, 0
189, -35, 30, 25.5, 0
190, -35, 33, 1.5, 1
191, -35, 33, 4.5, 0
192, -35, 33, 7.5, 0
193, -35, 33, 10.5, 0
194, -35, 33, 13.5, 0
195, -35, 33, 16.5, 0
196, -35, 33, 19.5, 0
197, -35, 33, 22.5, 0
198, -35, 33, 25.5, 0
199, -35, 36, 1.5, 1
200, -35, 36, 4.5, 0
201, -35, 36, 7.5, 0
202, -35, 36, 10.5, 0
203, -35, 36, 13.5, 0
204, -35, 36, 16.5, 0
205, -35, 36, 19.5, 0
206, -35, 36, 22.5, 0
207, -35, 36, 25.5, 0
208, -35, 39, 1.5, 1
209, -35, 39, 4.5, 0
210, -35, 39, 7.5, 0
211, -35, 39, 10.5, 0
212, -35, 39, 13.5, 0
213, -35, 39, 16.5, 0
214, -35, 39, 19.5, 0
215, -35, 39, 22.5, 0
216, -35, 39, 25.5, 0
217, -35, 42, 1.5, 1
218, -35, 42, 4.5, 1
219, -35, 42, 7.5, 0
220, -35, 42, 10.5, 0
221, -35, 42, 13.5, 0
222, -35, 42, 16.5, 0
223, -35, 42, 19.5, 0
224, -35, 42, 22.5, 0
225, -35, 42, 25.5, 0
226, -35, 45, 1.5, 1
227, -35, 45, 4.5, 1
228, -35, 45, 7.5, 0
229, -35, 45, 10.5, 0
230, -35, 45, 13.5, 0
231, -35, 45, 16.5, 0
232, -35, 45, 19.5, 0
233, -35, 45, 22.5, 0
234, -35, 45, 25.5, 0
235, -35, 48, 1.5, 0
236, -35, 48, 4.5, 0
237, -35, 48, 7.5, 0
238, -35, 48, 10.5, 0
239, -35, 48, 13.5, 0
240, -35, 48, 16.5, 0
241, -35, 48, 19.5, 0
242, -35, 48, 22.5, 0
243, -35, 48, 25.5, 0
244, -35, 51, 1.5, 0
245, -35, 51, 4.5, 0
246, -35, 51, 7.5, 0
247, -35, 51, 10.5, 0
248, -35, 51, 13.5, 0
249, -35, 51, 16.5, 0
250, -35, 51, 19.5, 0
251, -35, 51, 22.5, 0
252, -35, 51, 25.5, 0
253, -35, 54, 1.5, 0
254, -35, 54, 4.5, 0
255, -35, 54, 7.5, 0
